Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
12/11/19,06:40:00AM,27.538,94.1,74.4,0,2.26,0,1.2
12/11/19,06:50:00AM,28.476,94.3,74.4,0,0,0,1.2
12/11/19,07:00:00AM,29.199,94.2,74.4,0,0,0,6.2
12/11/19,07:10:00AM,29.817,94,74.4,0,0,0,21.2
12/11/19,07:20:00AM,30.173,93.3,74.4,0,0,0,56.2
12/11/19,07:30:00AM,29.611,93,74.4,0,0,0,66.2
12/11/19,07:40:00AM,29.714,93,99.7,0,0.56,0,173.7
12/11/19,07:50:00AM,30.783,92.8,102.5,0,0,0,228.7
12/11/19,08:00:00AM,30.173,92.8,102.5,0,0,0,288.7
12/11/19,08:10:00AM,33.879,92.9,102.5,0,0,0,346.2
12/11/19,08:20:00AM,36.698,91.1,102.5,0,0,0,406.2
12/11/19,08:30:00AM,35.83,87.9,102.5,0,0,0,463.7
12/11/19,08:40:00AM,38.7,87.1,102.5,0,0,0,521.2
12/11/19,08:50:00AM,35.928,83,96.9,0.56,2.82,0,578.7
12/11/19,09:00:00AM,35.638,84,89.9,0.56,2.26,0,633.7
12/11/19,09:10:00AM,37.465,84.5,84.2,0.56,3.38,0,686.2
12/11/19,09:20:00AM,37.751,84.2,80,1.12,5.08,0,738.7
12/11/19,09:30:00AM,38.606,83.4,82.8,0.56,4.5,0,786.2
12/11/19,09:40:00AM,37.56,80.2,92.7,3.94,8.46,0,833.7
12/11/19,09:50:00AM,39.124,78.1,88.4,3.94,7.9,0,873.7
12/11/19,10:00:00AM,40.719,72.9,70.2,3.38,6.2,0,916.2
12/11/19,10:10:00AM,40.626,70.6,67.4,5.08,9.01,0,951.2
12/11/19,10:20:00AM,42.064,69,61.8,3.38,6.76,0,986.2
12/11/19,10:30:00AM,41.878,66.6,70.2,2.82,7.9,0,1018.7
12/11/19,10:40:00AM,42.616,67.4,59,4.5,9.01,0,1046.2
12/11/19,10:50:00AM,43.396,67.3,88.4,3.38,7.31,0,1068.7
12/11/19,11:00:00AM,43.443,63,59,3.38,6.76,0,1091.2
12/11/19,11:10:00AM,44.991,61.1,64.6,1.7,6.2,0,1108.7
12/11/19,11:20:00AM,45.217,60.2,77.2,1.7,5.64,0,1123.7
12/11/19,11:30:00AM,45.669,56.8,81.4,1.7,6.76,0,1136.2
12/11/19,11:40:00AM,46.076,59.4,63.2,3.38,7.31,0,1141.2
12/11/19,11:50:00AM,46.346,54.5,59,2.26,6.76,0,1141.2
12/11/19,12:00:00PM,46.256,51.9,66,3.94,7.31,0,1146.2
12/11/19,12:10:00PM,46.706,54.1,92.7,3.38,7.31,0,1143.7
12/11/19,12:20:00PM,48.182,50.2,63.2,5.64,9.57,0,1133.7
12/11/19,12:30:00PM,48.182,50.7,74.4,5.64,10.69,0,1123.7
12/11/19,12:40:00PM,48.137,48.8,66,5.64,11.27,0,1111.2
12/11/19,12:50:00PM,48.717,49.1,71.6,5.08,10.13,0,1096.2
12/11/19,01:00:00PM,48.717,48.7,70.2,5.64,10.13,0,1073.7
12/11/19,01:10:00PM,49.471,47.8,75.8,4.5,9.01,0,1051.2
12/11/19,01:20:00PM,49.825,48.5,63.2,5.08,9.57,0,1023.7
12/11/19,01:30:00PM,50.223,47.3,50.5,3.94,9.01,0,993.7
12/11/19,01:40:00PM,50.047,49,53.3,5.08,8.46,0,961.2
12/11/19,01:50:00PM,50.092,46.2,59,5.08,10.69,0,926.2
12/11/19,02:00:00PM,50.929,47.2,71.6,6.2,11.27,0,888.7
